relative_path,sha256,condition_id,true_label,degradation,level,enhancement_method,error_group,clean_pred,clean_confidence,degraded_pred,degraded_confidence,enhanced_pred,enhanced_confidence,confidence_delta
data/flower_photos/roses/10894627425_ec76bbc757_n.jpg,25d5b018c0e6d5b9e86bbfac035c20dc9a17ed32d856fd16d376d92c213bf2f8,color_cast__light__lab_correction,roses,color_cast,light,lab_correction,always_wrong,dandelion,0.3331272006034851,dandelion,0.32084882259368896,sunflowers,0.3175182640552521,-0.0033305585384368896
data/flower_photos/tulips/10164073235_f29931d91e.jpg,b8b2e5b1105af49e200e73695ec4b57b48fe5846a4f9e353d5ba7386d0acc512,color_cast__light__lab_correction,tulips,color_cast,light,lab_correction,always_wrong,daisy,0.29853054881095886,daisy,0.310661256313324,daisy,0.22351807355880737,-0.0871431827545166
data/flower_photos/tulips/110147301_ad921e2828.jpg,3bd20b288dd03e4392cf90f1ec82cdb4448315ccc14183accd2abe695f5d04f7,color_cast__light__lab_correction,tulips,color_cast,light,lab_correction,confidence_increased_still_wrong,sunflowers,0.37812116742134094,sunflowers,0.4504531919956207,sunflowers,0.4587438702583313,0.008290678262710571
data/flower_photos/daisy/10172379554_b296050f82_n.jpg,9d28fe37d384974429e51febd82380e2ae17aed72dd59fb3ff938fa519bc4cc6,color_cast__light__rgb_balance,daisy,color_cast,light,rgb_balance,confidence_increased_still_wrong,tulips,0.4619367718696594,tulips,0.46860799193382263,tulips,0.47008606791496277,0.0014780759811401367
data/flower_photos/daisy/102841525_bd6628ae3c.jpg,1adc5dbb8ba26a8d3d915ef8dc285241eb4d6e3e31cb2bbdcd04fc655f879c59,color_cast__light__rgb_balance,daisy,color_cast,light,rgb_balance,always_wrong,sunflowers,0.6287983655929565,sunflowers,0.6182167530059814,sunflowers,0.5722225308418274,-0.04599422216415405
data/flower_photos/dandelion/10683189_bd6e371b97.jpg,ba15d73ee9d036cc9df4a5e4b7dc9f7e350c481436f3be3ed980f8431abc3c22,color_cast__light__rgb_balance,dandelion,color_cast,light,rgb_balance,always_wrong,tulips,0.3903752863407135,tulips,0.40747517347335815,tulips,0.3249621093273163,-0.08251306414604187
data/flower_photos/roses/10090824183_d02c613f10_m.jpg,6e42dd14083dcddd8d5db6d9893cca3ca3df9a95bd070d111ac3e2a87322ec90,color_cast__light__rgb_balance,roses,color_cast,light,rgb_balance,confidence_increased_still_wrong,sunflowers,0.4803941547870636,sunflowers,0.46583792567253113,sunflowers,0.5031344890594482,0.037296563386917114
data/flower_photos/roses/10894627425_ec76bbc757_n.jpg,25d5b018c0e6d5b9e86bbfac035c20dc9a17ed32d856fd16d376d92c213bf2f8,color_cast__light__rgb_balance,roses,color_cast,light,rgb_balance,always_wrong,dandelion,0.3331272006034851,dandelion,0.32084882259368896,dandelion,0.2964451014995575,-0.02440372109413147
data/flower_photos/sunflowers/10386702973_e74a34c806_n.jpg,8fe6056c2366fe078569c42e750b841d9f49f867b3c3aef6b722306d72e30854,color_cast__light__rgb_balance,sunflowers,color_cast,light,rgb_balance,confidence_increased_still_wrong,tulips,0.3026597797870636,tulips,0.29452693462371826,tulips,0.3026531934738159,0.008126258850097656
data/flower_photos/tulips/10164073235_f29931d91e.jpg,b8b2e5b1105af49e200e73695ec4b57b48fe5846a4f9e353d5ba7386d0acc512,color_cast__light__rgb_balance,tulips,color_cast,light,rgb_balance,always_wrong,daisy,0.29853054881095886,daisy,0.310661256313324,daisy,0.2519294023513794,-0.05873185396194458
data/flower_photos/daisy/10172379554_b296050f82_n.jpg,9d28fe37d384974429e51febd82380e2ae17aed72dd59fb3ff938fa519bc4cc6,color_cast__medium__hsv_correction,daisy,color_cast,medium,hsv_correction,confidence_increased_still_wrong,tulips,0.4619367718696594,tulips,0.3706585168838501,sunflowers,0.4092976152896881,0.03863909840583801
data/flower_photos/daisy/102841525_bd6628ae3c.jpg,1adc5dbb8ba26a8d3d915ef8dc285241eb4d6e3e31cb2bbdcd04fc655f879c59,color_cast__medium__hsv_correction,daisy,color_cast,medium,hsv_correction,confidence_increased_still_wrong,sunflowers,0.6287983655929565,sunflowers,0.6440367698669434,sunflowers,0.7326294779777527,0.08859270811080933
data/flower_photos/dandelion/10683189_bd6e371b97.jpg,ba15d73ee9d036cc9df4a5e4b7dc9f7e350c481436f3be3ed980f8431abc3c22,color_cast__medium__hsv_correction,dandelion,color_cast,medium,hsv_correction,confidence_increased_still_wrong,tulips,0.3903752863407135,tulips,0.4143674969673157,tulips,0.4770452082157135,0.06267771124839783
data/flower_photos/roses/10090824183_d02c613f10_m.jpg,6e42dd14083dcddd8d5db6d9893cca3ca3df9a95bd070d111ac3e2a87322ec90,color_cast__medium__hsv_correction,roses,color_cast,medium,hsv_correction,confidence_increased_still_wrong,sunflowers,0.4803941547870636,tulips,0.4521474242210388,tulips,0.5551753640174866,0.10302793979644775
data/flower_photos/roses/10894627425_ec76bbc757_n.jpg,25d5b018c0e6d5b9e86bbfac035c20dc9a17ed32d856fd16d376d92c213bf2f8,color_cast__medium__hsv_correction,roses,color_cast,medium,hsv_correction,always_wrong,dandelion,0.3331272006034851,dandelion,0.31699874997138977,dandelion,0.3159089982509613,-0.0010897517204284668
data/flower_photos/tulips/10164073235_f29931d91e.jpg,b8b2e5b1105af49e200e73695ec4b57b48fe5846a4f9e353d5ba7386d0acc512,color_cast__medium__hsv_correction,tulips,color_cast,medium,hsv_correction,always_wrong,daisy,0.29853054881095886,daisy,0.31376928091049194,daisy,0.2616945803165436,-0.052074700593948364
data/flower_photos/tulips/110147301_ad921e2828.jpg,3bd20b288dd03e4392cf90f1ec82cdb4448315ccc14183accd2abe695f5d04f7,color_cast__medium__hsv_correction,tulips,color_cast,medium,hsv_correction,always_wrong,sunflowers,0.37812116742134094,sunflowers,0.5272056460380554,sunflowers,0.4619136154651642,-0.06529203057289124
data/flower_photos/daisy/10172379554_b296050f82_n.jpg,9d28fe37d384974429e51febd82380e2ae17aed72dd59fb3ff938fa519bc4cc6,color_cast__medium__lab_correction,daisy,color_cast,medium,lab_correction,confidence_increased_still_wrong,tulips,0.4619367718696594,tulips,0.3706585168838501,tulips,0.4112967252731323,0.04063820838928223
data/flower_photos/daisy/102841525_bd6628ae3c.jpg,1adc5dbb8ba26a8d3d915ef8dc285241eb4d6e3e31cb2bbdcd04fc655f879c59,color_cast__medium__lab_correction,daisy,color_cast,medium,lab_correction,always_wrong,sunflowers,0.6287983655929565,sunflowers,0.6440367698669434,sunflowers,0.6265783309936523,-0.017458438873291016
data/flower_photos/dandelion/10683189_bd6e371b97.jpg,ba15d73ee9d036cc9df4a5e4b7dc9f7e350c481436f3be3ed980f8431abc3c22,color_cast__medium__lab_correction,dandelion,color_cast,medium,lab_correction,always_wrong,tulips,0.3903752863407135,tulips,0.4143674969673157,tulips,0.33135896921157837,-0.0830085277557373
data/flower_photos/roses/10090824183_d02c613f10_m.jpg,6e42dd14083dcddd8d5db6d9893cca3ca3df9a95bd070d111ac3e2a87322ec90,color_cast__medium__lab_correction,roses,color_cast,medium,lab_correction,confidence_increased_still_wrong,sunflowers,0.4803941547870636,tulips,0.4521474242210388,sunflowers,0.46386823058128357,0.011720806360244751
data/flower_photos/roses/10894627425_ec76bbc757_n.jpg,25d5b018c0e6d5b9e86bbfac035c20dc9a17ed32d856fd16d376d92c213bf2f8,color_cast__medium__lab_correction,roses,color_cast,medium,lab_correction,confidence_increased_still_wrong,dandelion,0.3331272006034851,dandelion,0.31699874997138977,sunflowers,0.32077983021736145,0.0037810802459716797
data/flower_photos/tulips/110147301_ad921e2828.jpg,3bd20b288dd03e4392cf90f1ec82cdb4448315ccc14183accd2abe695f5d04f7,color_cast__medium__lab_correction,tulips,color_cast,medium,lab_correction,confidence_increased_still_wrong,sunflowers,0.37812116742134094,sunflowers,0.5272056460380554,sunflowers,0.5432205200195312,0.01601487398147583
data/flower_photos/daisy/10172379554_b296050f82_n.jpg,9d28fe37d384974429e51febd82380e2ae17aed72dd59fb3ff938fa519bc4cc6,color_cast__medium__rgb_balance,daisy,color_cast,medium,rgb_balance,confidence_increased_still_wrong,tulips,0.4619367718696594,tulips,0.3706585168838501,tulips,0.46062925457954407,0.08997073769569397
data/flower_photos/daisy/102841525_bd6628ae3c.jpg,1adc5dbb8ba26a8d3d915ef8dc285241eb4d6e3e31cb2bbdcd04fc655f879c59,color_cast__medium__rgb_balance,daisy,color_cast,medium,rgb_balance,always_wrong,sunflowers,0.6287983655929565,sunflowers,0.6440367698669434,sunflowers,0.5659966468811035,-0.07804012298583984
data/flower_photos/dandelion/10683189_bd6e371b97.jpg,ba15d73ee9d036cc9df4a5e4b7dc9f7e350c481436f3be3ed980f8431abc3c22,color_cast__medium__rgb_balance,dandelion,color_cast,medium,rgb_balance,always_wrong,tulips,0.3903752863407135,tulips,0.4143674969673157,tulips,0.324327677488327,-0.09003981947898865
data/flower_photos/roses/10090824183_d02c613f10_m.jpg,6e42dd14083dcddd8d5db6d9893cca3ca3df9a95bd070d111ac3e2a87322ec90,color_cast__medium__rgb_balance,roses,color_cast,medium,rgb_balance,confidence_increased_still_wrong,sunflowers,0.4803941547870636,tulips,0.4521474242210388,sunflowers,0.5059283971786499,0.053780972957611084
data/flower_photos/roses/10894627425_ec76bbc757_n.jpg,25d5b018c0e6d5b9e86bbfac035c20dc9a17ed32d856fd16d376d92c213bf2f8,color_cast__medium__rgb_balance,roses,color_cast,medium,rgb_balance,always_wrong,dandelion,0.3331272006034851,dandelion,0.31699874997138977,dandelion,0.2849407196044922,-0.03205803036689758
data/flower_photos/sunflowers/10386702973_e74a34c806_n.jpg,8fe6056c2366fe078569c42e750b841d9f49f867b3c3aef6b722306d72e30854,color_cast__medium__rgb_balance,sunflowers,color_cast,medium,rgb_balance,harmed_by_enhancement,tulips,0.3026597797870636,sunflowers,0.29868757724761963,tulips,0.3039530813694,0.0052655041217803955
data/flower_photos/tulips/10164073235_f29931d91e.jpg,b8b2e5b1105af49e200e73695ec4b57b48fe5846a4f9e353d5ba7386d0acc512,color_cast__medium__rgb_balance,tulips,color_cast,medium,rgb_balance,always_wrong,daisy,0.29853054881095886,daisy,0.31376928091049194,dandelion,0.2471432089805603,-0.06662607192993164
data/flower_photos/daisy/10172379554_b296050f82_n.jpg,9d28fe37d384974429e51febd82380e2ae17aed72dd59fb3ff938fa519bc4cc6,color_cast__strong__hsv_correction,daisy,color_cast,strong,hsv_correction,confidence_increased_still_wrong,tulips,0.4619367718696594,tulips,0.2738942801952362,sunflowers,0.4095991551876068,0.1357048749923706
data/flower_photos/daisy/102841525_bd6628ae3c.jpg,1adc5dbb8ba26a8d3d915ef8dc285241eb4d6e3e31cb2bbdcd04fc655f879c59,color_cast__strong__hsv_correction,daisy,color_cast,strong,hsv_correction,confidence_increased_still_wrong,sunflowers,0.6287983655929565,sunflowers,0.6565116047859192,sunflowers,0.7765440940856934,0.12003248929977417
data/flower_photos/dandelion/10437652486_aa86c14985.jpg,94273f2a4deee3a4712be2e50b76c5c872d45c6d2a703ff1e7892d35964d4162,color_cast__strong__hsv_correction,dandelion,color_cast,strong,hsv_correction,clean_correct_degraded_wrong,dandelion,0.5186096429824829,sunflowers,0.3684920072555542,tulips,0.3011074960231781,-0.0673845112323761
data/flower_photos/dandelion/10683189_bd6e371b97.jpg,ba15d73ee9d036cc9df4a5e4b7dc9f7e350c481436f3be3ed980f8431abc3c22,color_cast__strong__hsv_correction,dandelion,color_cast,strong,hsv_correction,always_wrong,tulips,0.3903752863407135,tulips,0.42351600527763367,tulips,0.39029744267463684,-0.033218562602996826
data/flower_photos/roses/10090824183_d02c613f10_m.jpg,6e42dd14083dcddd8d5db6d9893cca3ca3df9a95bd070d111ac3e2a87322ec90,color_cast__strong__hsv_correction,roses,color_cast,strong,hsv_correction,confidence_increased_still_wrong,sunflowers,0.4803941547870636,sunflowers,0.463948130607605,tulips,0.46737295389175415,0.00342482328414917
data/flower_photos/roses/10894627425_ec76bbc757_n.jpg,25d5b018c0e6d5b9e86bbfac035c20dc9a17ed32d856fd16d376d92c213bf2f8,color_cast__strong__hsv_correction,roses,color_cast,strong,hsv_correction,confidence_increased_still_wrong,dandelion,0.3331272006034851,dandelion,0.3450218737125397,dandelion,0.36013063788414,0.015108764171600342
data/flower_photos/sunflowers/10386702973_e74a34c806_n.jpg,8fe6056c2366fe078569c42e750b841d9f49f867b3c3aef6b722306d72e30854,color_cast__strong__hsv_correction,sunflowers,color_cast,strong,hsv_correction,harmed_by_enhancement,tulips,0.3026597797870636,sunflowers,0.2865661084651947,tulips,0.28129616379737854,-0.005269944667816162
data/flower_photos/tulips/110147301_ad921e2828.jpg,3bd20b288dd03e4392cf90f1ec82cdb4448315ccc14183accd2abe695f5d04f7,color_cast__strong__hsv_correction,tulips,color_cast,strong,hsv_correction,always_wrong,sunflowers,0.37812116742134094,sunflowers,0.5340917110443115,sunflowers,0.5066558122634888,-0.027435898780822754
data/flower_photos/daisy/10172379554_b296050f82_n.jpg,9d28fe37d384974429e51febd82380e2ae17aed72dd59fb3ff938fa519bc4cc6,color_cast__strong__lab_correction,daisy,color_cast,strong,lab_correction,confidence_increased_still_wrong,tulips,0.4619367718696594,tulips,0.2738942801952362,sunflowers,0.3410698175430298,0.06717553734779358
data/flower_photos/daisy/102841525_bd6628ae3c.jpg,1adc5dbb8ba26a8d3d915ef8dc285241eb4d6e3e31cb2bbdcd04fc655f879c59,color_cast__strong__lab_correction,daisy,color_cast,strong,lab_correction,always_wrong,sunflowers,0.6287983655929565,sunflowers,0.6565116047859192,sunflowers,0.6315182447433472,-0.02499336004257202
data/flower_photos/dandelion/10437652486_aa86c14985.jpg,94273f2a4deee3a4712be2e50b76c5c872d45c6d2a703ff1e7892d35964d4162,color_cast__strong__lab_correction,dandelion,color_cast,strong,lab_correction,recovered_by_enhancement,dandelion,0.5186096429824829,sunflowers,0.3684920072555542,dandelion,0.36680305004119873,-0.0016889572143554688
data/flower_photos/dandelion/10683189_bd6e371b97.jpg,ba15d73ee9d036cc9df4a5e4b7dc9f7e350c481436f3be3ed980f8431abc3c22,color_cast__strong__lab_correction,dandelion,color_cast,strong,lab_correction,always_wrong,tulips,0.3903752863407135,tulips,0.42351600527763367,tulips,0.26535558700561523,-0.15816041827201843
data/flower_photos/roses/10090824183_d02c613f10_m.jpg,6e42dd14083dcddd8d5db6d9893cca3ca3df9a95bd070d111ac3e2a87322ec90,color_cast__strong__lab_correction,roses,color_cast,strong,lab_correction,always_wrong,sunflowers,0.4803941547870636,sunflowers,0.463948130607605,sunflowers,0.4362770617008209,-0.027671068906784058
data/flower_photos/roses/10894627425_ec76bbc757_n.jpg,25d5b018c0e6d5b9e86bbfac035c20dc9a17ed32d856fd16d376d92c213bf2f8,color_cast__strong__lab_correction,roses,color_cast,strong,lab_correction,always_wrong,dandelion,0.3331272006034851,dandelion,0.3450218737125397,sunflowers,0.3214297890663147,-0.023592084646224976
data/flower_photos/tulips/110147301_ad921e2828.jpg,3bd20b288dd03e4392cf90f1ec82cdb4448315ccc14183accd2abe695f5d04f7,color_cast__strong__lab_correction,tulips,color_cast,strong,lab_correction,confidence_increased_still_wrong,sunflowers,0.37812116742134094,sunflowers,0.5340917110443115,sunflowers,0.5718570947647095,0.03776538372039795
data/flower_photos/daisy/10172379554_b296050f82_n.jpg,9d28fe37d384974429e51febd82380e2ae17aed72dd59fb3ff938fa519bc4cc6,color_cast__strong__rgb_balance,daisy,color_cast,strong,rgb_balance,confidence_increased_still_wrong,tulips,0.4619367718696594,tulips,0.2738942801952362,tulips,0.38611048460006714,0.11221620440483093
data/flower_photos/daisy/102841525_bd6628ae3c.jpg,1adc5dbb8ba26a8d3d915ef8dc285241eb4d6e3e31cb2bbdcd04fc655f879c59,color_cast__strong__rgb_balance,daisy,color_cast,strong,rgb_balance,always_wrong,sunflowers,0.6287983655929565,sunflowers,0.6565116047859192,sunflowers,0.5546994805335999,-0.10181212425231934
data/flower_photos/dandelion/10437652486_aa86c14985.jpg,94273f2a4deee3a4712be2e50b76c5c872d45c6d2a703ff1e7892d35964d4162,color_cast__strong__rgb_balance,dandelion,color_cast,strong,rgb_balance,recovered_by_enhancement,dandelion,0.5186096429824829,sunflowers,0.3684920072555542,dandelion,0.42444634437561035,0.05595433712005615
data/flower_photos/dandelion/10683189_bd6e371b97.jpg,ba15d73ee9d036cc9df4a5e4b7dc9f7e350c481436f3be3ed980f8431abc3c22,color_cast__strong__rgb_balance,dandelion,color_cast,strong,rgb_balance,always_wrong,tulips,0.3903752863407135,tulips,0.42351600527763367,tulips,0.33312785625457764,-0.09038814902305603
data/flower_photos/roses/10090824183_d02c613f10_m.jpg,6e42dd14083dcddd8d5db6d9893cca3ca3df9a95bd070d111ac3e2a87322ec90,color_cast__strong__rgb_balance,roses,color_cast,strong,rgb_balance,confidence_increased_still_wrong,sunflowers,0.4803941547870636,sunflowers,0.463948130607605,sunflowers,0.5392980575561523,0.07534992694854736
data/flower_photos/roses/10894627425_ec76bbc757_n.jpg,25d5b018c0e6d5b9e86bbfac035c20dc9a17ed32d856fd16d376d92c213bf2f8,color_cast__strong__rgb_balance,roses,color_cast,strong,rgb_balance,always_wrong,dandelion,0.3331272006034851,dandelion,0.3450218737125397,dandelion,0.2996532618999481,-0.04536861181259155
data/flower_photos/sunflowers/10386702973_e74a34c806_n.jpg,8fe6056c2366fe078569c42e750b841d9f49f867b3c3aef6b722306d72e30854,color_cast__strong__rgb_balance,sunflowers,color_cast,strong,rgb_balance,harmed_by_enhancement,tulips,0.3026597797870636,sunflowers,0.2865661084651947,tulips,0.3045165538787842,0.017950445413589478
data/flower_photos/tulips/10164073235_f29931d91e.jpg,b8b2e5b1105af49e200e73695ec4b57b48fe5846a4f9e353d5ba7386d0acc512,color_cast__strong__rgb_balance,tulips,color_cast,strong,rgb_balance,always_wrong,daisy,0.29853054881095886,daisy,0.29128336906433105,dandelion,0.25745275616645813,-0.033830612897872925
data/flower_photos/daisy/10172379554_b296050f82_n.jpg,9d28fe37d384974429e51febd82380e2ae17aed72dd59fb3ff938fa519bc4cc6,gaussian_blur__light__sharpening,daisy,gaussian_blur,light,sharpening,always_wrong,tulips,0.4619367718696594,tulips,0.69820237159729,tulips,0.6077096462249756,-0.09049272537231445
data/flower_photos/daisy/102841525_bd6628ae3c.jpg,1adc5dbb8ba26a8d3d915ef8dc285241eb4d6e3e31cb2bbdcd04fc655f879c59,gaussian_blur__light__sharpening,daisy,gaussian_blur,light,sharpening,confidence_increased_still_wrong,sunflowers,0.6287983655929565,sunflowers,0.49717965722084045,sunflowers,0.5001463294029236,0.00296667218208313
data/flower_photos/dandelion/10683189_bd6e371b97.jpg,ba15d73ee9d036cc9df4a5e4b7dc9f7e350c481436f3be3ed980f8431abc3c22,gaussian_blur__light__sharpening,dandelion,gaussian_blur,light,sharpening,always_wrong,tulips,0.3903752863407135,tulips,0.4102868437767029,tulips,0.374546617269516,-0.03574022650718689
data/flower_photos/roses/10090824183_d02c613f10_m.jpg,6e42dd14083dcddd8d5db6d9893cca3ca3df9a95bd070d111ac3e2a87322ec90,gaussian_blur__light__sharpening,roses,gaussian_blur,light,sharpening,confidence_increased_still_wrong,sunflowers,0.4803941547870636,sunflowers,0.4652406871318817,tulips,0.4836445152759552,0.018403828144073486
data/flower_photos/roses/10894627425_ec76bbc757_n.jpg,25d5b018c0e6d5b9e86bbfac035c20dc9a17ed32d856fd16d376d92c213bf2f8,gaussian_blur__light__sharpening,roses,gaussian_blur,light,sharpening,always_wrong,dandelion,0.3331272006034851,dandelion,0.4395853579044342,dandelion,0.41234296560287476,-0.027242392301559448
data/flower_photos/sunflowers/10386702973_e74a34c806_n.jpg,8fe6056c2366fe078569c42e750b841d9f49f867b3c3aef6b722306d72e30854,gaussian_blur__light__sharpening,sunflowers,gaussian_blur,light,sharpening,confidence_increased_still_wrong,tulips,0.3026597797870636,tulips,0.3458077609539032,tulips,0.3709365427494049,0.02512878179550171
data/flower_photos/tulips/110147301_ad921e2828.jpg,3bd20b288dd03e4392cf90f1ec82cdb4448315ccc14183accd2abe695f5d04f7,gaussian_blur__light__sharpening,tulips,gaussian_blur,light,sharpening,confidence_increased_still_wrong,sunflowers,0.37812116742134094,daisy,0.27186349034309387,sunflowers,0.275397926568985,0.0035344362258911133
data/flower_photos/daisy/10172379554_b296050f82_n.jpg,9d28fe37d384974429e51febd82380e2ae17aed72dd59fb3ff938fa519bc4cc6,gaussian_blur__light__unsharp_mask,daisy,gaussian_blur,light,unsharp_mask,always_wrong,tulips,0.4619367718696594,tulips,0.69820237159729,tulips,0.5756658315658569,-0.1225365400314331
data/flower_photos/daisy/102841525_bd6628ae3c.jpg,1adc5dbb8ba26a8d3d915ef8dc285241eb4d6e3e31cb2bbdcd04fc655f879c59,gaussian_blur__light__unsharp_mask,daisy,gaussian_blur,light,unsharp_mask,confidence_increased_still_wrong,sunflowers,0.6287983655929565,sunflowers,0.49717965722084045,sunflowers,0.5277870893478394,0.0306074321269989
data/flower_photos/dandelion/10683189_bd6e371b97.jpg,ba15d73ee9d036cc9df4a5e4b7dc9f7e350c481436f3be3ed980f8431abc3c22,gaussian_blur__light__unsharp_mask,dandelion,gaussian_blur,light,unsharp_mask,always_wrong,tulips,0.3903752863407135,tulips,0.4102868437767029,daisy,0.3761281669139862,-0.034158676862716675
data/flower_photos/roses/10090824183_d02c613f10_m.jpg,6e42dd14083dcddd8d5db6d9893cca3ca3df9a95bd070d111ac3e2a87322ec90,gaussian_blur__light__unsharp_mask,roses,gaussian_blur,light,unsharp_mask,confidence_increased_still_wrong,sunflowers,0.4803941547870636,sunflowers,0.4652406871318817,tulips,0.5915220379829407,0.12628135085105896
data/flower_photos/roses/10894627425_ec76bbc757_n.jpg,25d5b018c0e6d5b9e86bbfac035c20dc9a17ed32d856fd16d376d92c213bf2f8,gaussian_blur__light__unsharp_mask,roses,gaussian_blur,light,unsharp_mask,confidence_increased_still_wrong,dandelion,0.3331272006034851,dandelion,0.4395853579044342,tulips,0.4925580322742462,0.05297267436981201
data/flower_photos/sunflowers/10386702973_e74a34c806_n.jpg,8fe6056c2366fe078569c42e750b841d9f49f867b3c3aef6b722306d72e30854,gaussian_blur__light__unsharp_mask,sunflowers,gaussian_blur,light,unsharp_mask,confidence_increased_still_wrong,tulips,0.3026597797870636,tulips,0.3458077609539032,tulips,0.3805925250053406,0.03478476405143738
data/flower_photos/daisy/10172379554_b296050f82_n.jpg,9d28fe37d384974429e51febd82380e2ae17aed72dd59fb3ff938fa519bc4cc6,gaussian_blur__medium__sharpening,daisy,gaussian_blur,medium,sharpening,always_wrong,tulips,0.4619367718696594,tulips,0.7542935609817505,tulips,0.7479493618011475,-0.006344199180603027
data/flower_photos/daisy/102841525_bd6628ae3c.jpg,1adc5dbb8ba26a8d3d915ef8dc285241eb4d6e3e31cb2bbdcd04fc655f879c59,gaussian_blur__medium__sharpening,daisy,gaussian_blur,medium,sharpening,confidence_increased_still_wrong,sunflowers,0.6287983655929565,sunflowers,0.45115914940834045,sunflowers,0.4560575783252716,0.004898428916931152
data/flower_photos/dandelion/10683189_bd6e371b97.jpg,ba15d73ee9d036cc9df4a5e4b7dc9f7e350c481436f3be3ed980f8431abc3c22,gaussian_blur__medium__sharpening,dandelion,gaussian_blur,medium,sharpening,harmed_by_enhancement,tulips,0.3903752863407135,dandelion,0.34105515480041504,tulips,0.28448307514190674,-0.0565720796585083
