relative_path,sha256,condition_id,true_label,degradation,level,enhancement_method,error_group,clean_pred,clean_confidence,degraded_pred,degraded_confidence,enhanced_pred,enhanced_confidence,confidence_delta
data/flower_photos/dandelion/139124974_9e3ba69f6c.jpg,dc6a05ad7aab8520682fd012973b5341e9f70f5592a52daba81e063e03914da2,color_cast__light__hsv_correction,dandelion,color_cast,light,hsv_correction,harmed_by_enhancement,dandelion,0.6276063323020935,dandelion,0.6704064607620239,daisy,0.56172114610672,-0.10868531465530396
data/flower_photos/dandelion/16970837587_4a9d8500d7.jpg,37c7403073c32f3484f895643ec7c46601d10bc0c1582020c25ac322a5103cd4,color_cast__light__hsv_correction,dandelion,color_cast,light,hsv_correction,always_wrong,sunflowers,0.9859873652458191,sunflowers,0.9780943989753723,sunflowers,0.8836725354194641,-0.0944218635559082
data/flower_photos/dandelion/2597655841_07fb2955a4.jpg,5213a9f8a262e89f369c550c26543c5aa9de4ae77ee7fab76ceaab3ec542c2a6,color_cast__light__hsv_correction,dandelion,color_cast,light,hsv_correction,always_wrong,daisy,0.8179721832275391,daisy,0.8178799748420715,daisy,0.7616848349571228,-0.05619513988494873
data/flower_photos/dandelion/4258272073_f616d1e575_m.jpg,a6dbb88c8254c56cdce0c3be73a613a33fc3cf6930567e942d2010fef2a0345e,color_cast__light__hsv_correction,dandelion,color_cast,light,hsv_correction,always_wrong,daisy,0.9643617868423462,daisy,0.9499871730804443,daisy,0.8609290719032288,-0.08905810117721558
data/flower_photos/dandelion/4574447682_40dce530f1.jpg,d60d5041e36039a4db2cd014a34b6c618a4d3134d97cef162123e69dd557ee69,color_cast__light__hsv_correction,dandelion,color_cast,light,hsv_correction,confidence_increased_still_wrong,sunflowers,0.6412562727928162,sunflowers,0.630456268787384,sunflowers,0.888236939907074,0.25778067111968994
data/flower_photos/dandelion/483097906_2c35054346.jpg,fa76ee3f234409485f3b9593fdb4cf499733e6146f29e30421b28f6cf482ece6,color_cast__light__hsv_correction,dandelion,color_cast,light,hsv_correction,always_wrong,sunflowers,0.8970752358436584,sunflowers,0.8799880743026733,sunflowers,0.8131844401359558,-0.06680363416671753
data/flower_photos/dandelion/510677438_73e4b91c95_m.jpg,e83b2934825e1b73bbf476681d76aa539370d1562ca55ba9a33952d8d557b0c1,color_cast__light__hsv_correction,dandelion,color_cast,light,hsv_correction,harmed_by_enhancement,dandelion,0.4149699807167053,dandelion,0.4162411689758301,sunflowers,0.43442538380622864,0.01818421483039856
data/flower_photos/dandelion/5600240736_4a90c10579_n.jpg,c8afe361686edbd35b71289ed145271dd4e475b224964bb343b282f77efffd47,color_cast__light__hsv_correction,dandelion,color_cast,light,hsv_correction,harmed_by_enhancement,sunflowers,0.5359315872192383,dandelion,0.49395281076431274,sunflowers,0.5378133058547974,0.04386049509048462
data/flower_photos/dandelion/645330051_06b192b7e1.jpg,e1fe454f2d763c7cfcc32fa72d5a1aa48995a37cd319139d2c8e9372557803be,color_cast__light__hsv_correction,dandelion,color_cast,light,hsv_correction,confidence_increased_still_wrong,sunflowers,0.8799094557762146,sunflowers,0.882844090461731,sunflowers,0.9039020538330078,0.021057963371276855
data/flower_photos/roses/17040847367_b54d05bf52.jpg,b38bc08b49e21045f9cd291b274aabad70cf54263ff93d91a1d5b782fba62c14,color_cast__light__hsv_correction,roses,color_cast,light,hsv_correction,always_wrong,tulips,0.9432849884033203,tulips,0.9359751343727112,tulips,0.8902885913848877,-0.045686542987823486
data/flower_photos/roses/269037241_07fceff56a_m.jpg,70d89c895cb2d5b5caf4102efd8bc1fd4530b64b759204db6ae7a6526356318e,color_cast__light__hsv_correction,roses,color_cast,light,hsv_correction,always_wrong,tulips,0.5962314009666443,tulips,0.6186975836753845,dandelion,0.39057767391204834,-0.22811990976333618
data/flower_photos/roses/2777518561_105abc8cfc_n.jpg,c5dd73eb827465e4d3120467bd30cea74db502ba3db5196e85770997976173af,color_cast__light__hsv_correction,roses,color_cast,light,hsv_correction,confidence_increased_still_wrong,tulips,0.4193873405456543,tulips,0.4367736876010895,tulips,0.4693203270435333,0.03254663944244385
data/flower_photos/roses/3475572132_01ae28e834_n.jpg,4baddff34a2c783e052d680b717ff8f70eac6fc9ff11aeb10e4e6af298662398,color_cast__light__hsv_correction,roses,color_cast,light,hsv_correction,harmed_by_enhancement,roses,0.7012041211128235,roses,0.597564160823822,tulips,0.503207802772522,-0.09435635805130005
data/flower_photos/roses/5181899042_0a6ffe0c8a_n.jpg,57a7c59dc06238f26a8bc96e829c8ab765e0bf59e3fc86161695a68e0677e563,color_cast__light__hsv_correction,roses,color_cast,light,hsv_correction,harmed_by_enhancement,roses,0.5831112265586853,roses,0.509002149105072,sunflowers,0.6051343679428101,0.09613221883773804
data/flower_photos/roses/5212877807_a3ddf06a7c_n.jpg,f196aaaa8cd89c5cd441999c0cbf12031da8bc74d97d1b07cffb6b2a2bafa305,color_cast__light__hsv_correction,roses,color_cast,light,hsv_correction,always_wrong,daisy,0.9964874982833862,daisy,0.9942892789840698,daisy,0.9887201189994812,-0.005569159984588623
data/flower_photos/roses/8524505546_b242bd4928_n.jpg,49eef657df5c17da0b6e36ce9c15b14bf17bed88901613cc5466ba37f1dc1af4,color_cast__light__hsv_correction,roses,color_cast,light,hsv_correction,clean_correct_degraded_wrong,roses,0.5201915502548218,tulips,0.5005090236663818,tulips,0.8467710614204407,0.34626203775405884
data/flower_photos/sunflowers/15118397087_bfb7ea70d5_n.jpg,04c317cf4219957a3afdd88f23f9a0853480a337c8c939df5251444c9605f41f,color_cast__light__hsv_correction,sunflowers,color_cast,light,hsv_correction,confidence_increased_still_wrong,tulips,0.8357447981834412,tulips,0.8265765309333801,tulips,0.8682375550270081,0.04166102409362793
data/flower_photos/sunflowers/15973657966_d6f6005539_n.jpg,68ff00b6d72a5c7683de845dd06e828396258283dd53248ee44b70c38ac58319,color_cast__light__hsv_correction,sunflowers,color_cast,light,hsv_correction,always_wrong,tulips,0.8072150349617004,tulips,0.8059282898902893,tulips,0.6744334101676941,-0.13149487972259521
data/flower_photos/sunflowers/19349582128_68a662075e_n.jpg,91c1b9d7fa03e6f9a06f4cd30ffb740bc901e62fb11c07a3d3799f25d36bb9bf,color_cast__light__hsv_correction,sunflowers,color_cast,light,hsv_correction,confidence_increased_still_wrong,daisy,0.42976540327072144,daisy,0.38773179054260254,daisy,0.4937860369682312,0.10605424642562866
data/flower_photos/sunflowers/19359539074_d7e32e6616_n.jpg,8fbb2c1f10c43b230502a731196f71c18de720019fb95e15e901b8c47efa70c8,color_cast__light__hsv_correction,sunflowers,color_cast,light,hsv_correction,harmed_by_enhancement,sunflowers,0.8538479804992676,sunflowers,0.8235830664634705,daisy,0.5631269216537476,-0.2604561448097229
data/flower_photos/sunflowers/2307673262_e1e1aefd29.jpg,6ded477a9ab89fc50d7aac996fbf19a84f2e55c5fb7bf29087acaed7146c6d92,color_cast__light__hsv_correction,sunflowers,color_cast,light,hsv_correction,confidence_increased_still_wrong,tulips,0.5746564269065857,tulips,0.5245420336723328,roses,0.579869270324707,0.05532723665237427
data/flower_photos/sunflowers/418056361_1dfac1c151_n.jpg,2952ece522d1737f3be5b8b795c0301f38b692a1240354005294eeceb70ab728,color_cast__light__hsv_correction,sunflowers,color_cast,light,hsv_correction,harmed_by_enhancement,sunflowers,0.8899651765823364,sunflowers,0.8530694246292114,daisy,0.5582493543624878,-0.29482007026672363
data/flower_photos/sunflowers/4341530649_c17bbc5d01.jpg,83781233f561de946e5a2a0f9a4eb206a4265e575f6fce9ed40f4f7a3e73490a,color_cast__light__hsv_correction,sunflowers,color_cast,light,hsv_correction,confidence_increased_still_wrong,tulips,0.4166698753833771,tulips,0.4594366252422333,dandelion,0.47957494854927063,0.020138323307037354
data/flower_photos/sunflowers/8202034834_ee0ee91e04_n.jpg,4e2cc5a56bcd6dfaffa269e8e0ba45a30229400ccb8b3ac6e33d00d916de70c2,color_cast__light__hsv_correction,sunflowers,color_cast,light,hsv_correction,harmed_by_enhancement,sunflowers,0.6829823851585388,sunflowers,0.6348913908004761,daisy,0.4284498393535614,-0.20644155144691467
data/flower_photos/tulips/130684941_d1abfa3be6_m.jpg,93be106a33a5bd2f8250ac201588abd0df001b207ae57efcbee17cc149eb91be,color_cast__light__hsv_correction,tulips,color_cast,light,hsv_correction,confidence_increased_still_wrong,dandelion,0.4672054350376129,dandelion,0.5312435626983643,dandelion,0.6063355803489685,0.07509201765060425
data/flower_photos/tulips/13472393854_b2530f7029_n.jpg,aa47fa7cb3a41e86edd418b1f03325d74b9e18da27815ddbe326f0e11274c793,color_cast__light__hsv_correction,tulips,color_cast,light,hsv_correction,confidence_increased_still_wrong,sunflowers,0.8616788983345032,sunflowers,0.8557342290878296,sunflowers,0.969129204750061,0.11339497566223145
data/flower_photos/tulips/13997627965_22d81601ce_n.jpg,665f63c1413572476b40362e5f64748879c869bc919e73cbe5a1dd3f3d37b1cd,color_cast__light__hsv_correction,tulips,color_cast,light,hsv_correction,always_wrong,sunflowers,0.8619614243507385,sunflowers,0.8468612432479858,sunflowers,0.8234041333198547,-0.023457109928131104
data/flower_photos/tulips/15275504998_ca9eb82998.jpg,ed86ffc0d8287ca58f9e33f5909f81118537abcf2c974ca65f75565fe36d24a7,color_cast__light__hsv_correction,tulips,color_cast,light,hsv_correction,always_wrong,roses,0.8543453812599182,roses,0.85438472032547,roses,0.7754356861114502,-0.07894903421401978
data/flower_photos/tulips/16265883604_92be82b973.jpg,030ab25d1009d57da11eaceafcbe627c5d3e179c422fb04a4f05b2a8832603fa,color_cast__light__hsv_correction,tulips,color_cast,light,hsv_correction,confidence_increased_still_wrong,roses,0.9852015376091003,roses,0.991439938545227,roses,0.9917168021202087,0.00027686357498168945
data/flower_photos/tulips/16930121391_a4092ecf00_n.jpg,3879499f577047d8773b708012e7cabcee2ede233cbaa09573cc4d9ada7c1d6a,color_cast__light__hsv_correction,tulips,color_cast,light,hsv_correction,confidence_increased_still_wrong,dandelion,0.559185266494751,dandelion,0.6024783849716187,dandelion,0.741134762763977,0.1386563777923584
data/flower_photos/tulips/17908793211_ff0f1f81d3_n.jpg,1506567de3416293f4419297d877daaeda4aafed05e84e341f666fc9c8116fcc,color_cast__light__hsv_correction,tulips,color_cast,light,hsv_correction,harmed_by_enhancement,tulips,0.60516756772995,tulips,0.5790513753890991,sunflowers,0.5309469699859619,-0.04810440540313721
data/flower_photos/tulips/2481015475_b71a12917d.jpg,290fa2ce8d6f814ceda74fabafa4f5665fb5e7a094ab834ff9161a12ec8d491b,color_cast__light__hsv_correction,tulips,color_cast,light,hsv_correction,always_wrong,sunflowers,0.6723034381866455,sunflowers,0.5853625535964966,sunflowers,0.5320076942443848,-0.053354859352111816
data/flower_photos/tulips/3637371174_a8dfcc1b35.jpg,24e82629dcab116c711bebe669dc8d5663b663422436894eea303be2afda7bf5,color_cast__light__hsv_correction,tulips,color_cast,light,hsv_correction,confidence_increased_still_wrong,daisy,0.9948662519454956,daisy,0.9963629841804504,daisy,0.9990241527557373,0.0026611685752868652
data/flower_photos/tulips/4442928974_9672d630b2_n.jpg,c83a99d9d750a2bdca55b52fac465f87f03ae8138262cafc424589d196528fdc,color_cast__light__hsv_correction,tulips,color_cast,light,hsv_correction,confidence_increased_still_wrong,sunflowers,0.8170252442359924,sunflowers,0.8248147964477539,sunflowers,0.8569516539573669,0.03213685750961304
data/flower_photos/tulips/4522764992_e9d70b82c1_m.jpg,145ab146762cd7f5c15efeba94e4c5b47fa058f9852c54942db19c38b7b0dbcb,color_cast__light__hsv_correction,tulips,color_cast,light,hsv_correction,confidence_increased_still_wrong,roses,0.9859759211540222,roses,0.9873219132423401,roses,0.9914831519126892,0.004161238670349121
data/flower_photos/tulips/5433747333_869a2a172d_m.jpg,02329431674176aafa4da258c822adaaddf691e1f6c19af3b32682d6f755bce0,color_cast__light__hsv_correction,tulips,color_cast,light,hsv_correction,always_wrong,sunflowers,0.7649071216583252,sunflowers,0.753169059753418,roses,0.6853163838386536,-0.0678526759147644
data/flower_photos/tulips/6970683464_f70838ca3a_n.jpg,dbf5b96c586ba5d98e05f613979c5f9a07e28dacf1e27f58874950690a4fa84f,color_cast__light__hsv_correction,tulips,color_cast,light,hsv_correction,clean_correct_degraded_wrong,tulips,0.5841001272201538,roses,0.5006996393203735,roses,0.6291815638542175,0.128481924533844
data/flower_photos/tulips/6989946990_62c639ff16_n.jpg,9df9c552c226122552f26a5c86ccfc0e0ffa062015f43875848ec2dc63604b98,color_cast__light__hsv_correction,tulips,color_cast,light,hsv_correction,confidence_increased_still_wrong,sunflowers,0.803165078163147,sunflowers,0.7966653108596802,sunflowers,0.8094302415847778,0.012764930725097656
data/flower_photos/tulips/6998661030_46cbb7892a.jpg,0353fe47bda869e348dde773f59dc3c7eac5fbf7a1cf4d32e2c65eeb327cdc7d,color_cast__light__hsv_correction,tulips,color_cast,light,hsv_correction,harmed_by_enhancement,tulips,0.4312407076358795,tulips,0.44855785369873047,dandelion,0.4300514757633209,-0.018506377935409546
data/flower_photos/tulips/7082476907_99beef0dde.jpg,92af18b53c738ffa8eb752f3e889cf76f07fb7a25402a242ec8b1744f4e56b45,color_cast__light__hsv_correction,tulips,color_cast,light,hsv_correction,confidence_increased_still_wrong,sunflowers,0.7092073559761047,sunflowers,0.7896255254745483,sunflowers,0.8239321112632751,0.03430658578872681
data/flower_photos/daisy/11870378973_2ec1919f12.jpg,67e3b06f044df4170c2f30eeab4bc4a1f37dbcd211dac189b08514bb4f3bb765,color_cast__light__lab_correction,daisy,color_cast,light,lab_correction,harmed_by_enhancement,daisy,0.5276076793670654,daisy,0.5121479034423828,dandelion,0.7170920372009277,0.20494413375854492
data/flower_photos/daisy/18203367608_07a04e98a4_n.jpg,2f58163fd4cebbe376be26987ba71904561283d284aedc8c5721e4859b7fe0cd,color_cast__light__lab_correction,daisy,color_cast,light,lab_correction,confidence_increased_still_wrong,dandelion,0.5490456819534302,dandelion,0.513740599155426,dandelion,0.7209386229515076,0.20719802379608154
data/flower_photos/daisy/21805938544_bf6bb0e4bc.jpg,32bb47c1163092baed940a7174ed928d2a33a1ea8618fd8048641be190dbfbcd,color_cast__light__lab_correction,daisy,color_cast,light,lab_correction,confidence_increased_still_wrong,tulips,0.6331233382225037,tulips,0.6166595220565796,tulips,0.641740083694458,0.025080561637878418
data/flower_photos/daisy/2481823240_eab0d86921.jpg,1e696b808057f15341f06c5afbb025457c5648dc4a005975dede9c31d267b6d3,color_cast__light__lab_correction,daisy,color_cast,light,lab_correction,always_wrong,dandelion,0.48271116614341736,dandelion,0.5621722936630249,dandelion,0.36224430799484253,-0.19992798566818237
data/flower_photos/daisy/2619413565_61a6cd3ac9_m.jpg,c2f591f3ebb914ef43ace18fe4ad99977c2fe1e21d50ad3ec314fe9d05922c1d,color_cast__light__lab_correction,daisy,color_cast,light,lab_correction,confidence_increased_still_wrong,sunflowers,0.9568443894386292,sunflowers,0.9119792580604553,sunflowers,0.9138672947883606,0.0018880367279052734
data/flower_photos/daisy/391364010_4b0942d400_m.jpg,80a3e64d2929079501aa2946e884269f0a064e6146ed2f07cef7483b0a4c1073,color_cast__light__lab_correction,daisy,color_cast,light,lab_correction,confidence_increased_still_wrong,roses,0.5383773446083069,roses,0.5089594721794128,roses,0.7386116981506348,0.22965222597122192
data/flower_photos/daisy/4333085242_bbeb3e2841_m.jpg,23230ac774eda092d67762526dd15d3bfa8ed4137846a3df35cefbf2083a699b,color_cast__light__lab_correction,daisy,color_cast,light,lab_correction,always_wrong,dandelion,0.5079413056373596,dandelion,0.4581345319747925,dandelion,0.4063234329223633,-0.0518110990524292
data/flower_photos/daisy/4610018126_21f438d2dc_m.jpg,7855d8dcf4c57da3a0b03b600a5d13a5283da0870af3c6ab7e174934515ab0f8,color_cast__light__lab_correction,daisy,color_cast,light,lab_correction,confidence_increased_still_wrong,sunflowers,0.7186127305030823,sunflowers,0.7277874946594238,sunflowers,0.8565188050270081,0.12873131036758423
data/flower_photos/daisy/530738000_4df7e4786b.jpg,89f08b37b15b1c8df4551dd6ada8780531630ba478fcc35bde11a3e0bfa63377,color_cast__light__lab_correction,daisy,color_cast,light,lab_correction,always_wrong,sunflowers,0.9835110902786255,sunflowers,0.9871091842651367,sunflowers,0.8977845311164856,-0.08932465314865112
data/flower_photos/daisy/5693459303_e61d9a9533.jpg,eb9c9753a77fb49e548a14c2ceb5b07c319c8d5e83145299e084daf87a30c499,color_cast__light__lab_correction,daisy,color_cast,light,lab_correction,always_wrong,dandelion,0.7774583697319031,dandelion,0.8727245926856995,dandelion,0.8380619883537292,-0.034662604331970215
data/flower_photos/daisy/5944315415_2be8abeb2f_m.jpg,08c0c85124ea182f675de0b3e512b502f1476b543ce7ab06ef57b9c9e1224a2c,color_cast__light__lab_correction,daisy,color_cast,light,lab_correction,always_wrong,dandelion,0.5041486620903015,dandelion,0.6304880380630493,tulips,0.3552945554256439,-0.2751934826374054
data/flower_photos/daisy/6910811638_aa6f17df23.jpg,7d28502e9ed3ab8098cffc9cfc8e445b8ab6218590f615e2caf37646d4b201db,color_cast__light__lab_correction,daisy,color_cast,light,lab_correction,confidence_increased_still_wrong,tulips,0.4081968665122986,tulips,0.4572930335998535,tulips,0.685150682926178,0.22785764932632446
data/flower_photos/daisy/754248840_95092de274.jpg,b2b95ead639dd79e9030d2d1101cf52b064e906774f990b4a7ee4a5814049adb,color_cast__light__lab_correction,daisy,color_cast,light,lab_correction,harmed_by_enhancement,daisy,0.7037159204483032,daisy,0.7738232612609863,tulips,0.5390463471412659,-0.23477691411972046
data/flower_photos/daisy/8008258043_5457dd254b_n.jpg,eabfc783db63443ea8a5b0a19d1cd6e10ae451fbd64493631fe24cd9d82acd9d,color_cast__light__lab_correction,daisy,color_cast,light,lab_correction,always_wrong,sunflowers,0.8243951201438904,sunflowers,0.8266405463218689,sunflowers,0.7825203537940979,-0.044120192527770996
data/flower_photos/dandelion/129019877_8eea2978ca_m.jpg,2c584befb73bccff260eb62c6f1a7ea3d72a7bdb442fd82ec22ae9f4efda54c9,color_cast__light__lab_correction,dandelion,color_cast,light,lab_correction,always_wrong,sunflowers,0.9898107051849365,sunflowers,0.9873179793357849,sunflowers,0.983350396156311,-0.003967583179473877
data/flower_photos/dandelion/139124974_9e3ba69f6c.jpg,dc6a05ad7aab8520682fd012973b5341e9f70f5592a52daba81e063e03914da2,color_cast__light__lab_correction,dandelion,color_cast,light,lab_correction,harmed_by_enhancement,dandelion,0.6276063323020935,dandelion,0.6704064607620239,daisy,0.5641351938247681,-0.10627126693725586
data/flower_photos/dandelion/14306875733_61d71c64c0_n.jpg,e7ce6d644aba84512e1c5ca4599afcc0bddc4dcb1df06ad549a170ea9ab72e02,color_cast__light__lab_correction,dandelion,color_cast,light,lab_correction,always_wrong,sunflowers,0.6719200015068054,sunflowers,0.6461561918258667,tulips,0.4543015956878662,-0.1918545961380005
data/flower_photos/dandelion/19397467530_1e8131a7cf.jpg,a82816026ae1de8ccf8a400486dd859601909ed6c98e89a3e64fabc2e1317b4b,color_cast__light__lab_correction,dandelion,color_cast,light,lab_correction,confidence_increased_still_wrong,daisy,0.6709292531013489,daisy,0.5597582459449768,daisy,0.6563960909843445,0.09663784503936768
data/flower_photos/dandelion/19437578578_6ab1b3c984.jpg,f11a3b30e0e26fc1963b1c6b6b6eba0db626433be263cfde65c7f870bf369f96,color_cast__light__lab_correction,dandelion,color_cast,light,lab_correction,harmed_by_enhancement,daisy,0.7627532482147217,dandelion,0.5640960335731506,daisy,0.8290253281593323,0.26492929458618164
data/flower_photos/dandelion/2326334426_2dc74fceb1.jpg,19bb2fe23f0926d10bf4be1cfffa780fd08d3055a45d40c14dd4259de3f52cae,color_cast__light__lab_correction,dandelion,color_cast,light,lab_correction,always_wrong,daisy,0.3207772672176361,daisy,0.37400099635124207,daisy,0.3615822494029999,-0.012418746948242188
data/flower_photos/dandelion/2597655841_07fb2955a4.jpg,5213a9f8a262e89f369c550c26543c5aa9de4ae77ee7fab76ceaab3ec542c2a6,color_cast__light__lab_correction,dandelion,color_cast,light,lab_correction,always_wrong,daisy,0.8179721832275391,daisy,0.8178799748420715,daisy,0.8167101740837097,-0.0011698007583618164
data/flower_photos/dandelion/4258272073_f616d1e575_m.jpg,a6dbb88c8254c56cdce0c3be73a613a33fc3cf6930567e942d2010fef2a0345e,color_cast__light__lab_correction,dandelion,color_cast,light,lab_correction,always_wrong,daisy,0.9643617868423462,daisy,0.9499871730804443,daisy,0.9490673542022705,-0.0009198188781738281
data/flower_photos/dandelion/4574447682_40dce530f1.jpg,d60d5041e36039a4db2cd014a34b6c618a4d3134d97cef162123e69dd557ee69,color_cast__light__lab_correction,dandelion,color_cast,light,lab_correction,confidence_increased_still_wrong,sunflowers,0.6412562727928162,sunflowers,0.630456268787384,sunflowers,0.6805310845375061,0.05007481575012207
data/flower_photos/dandelion/483097906_2c35054346.jpg,fa76ee3f234409485f3b9593fdb4cf499733e6146f29e30421b28f6cf482ece6,color_cast__light__lab_correction,dandelion,color_cast,light,lab_correction,always_wrong,sunflowers,0.8970752358436584,sunflowers,0.8799880743026733,daisy,0.8161895275115967,-0.06379854679107666
data/flower_photos/dandelion/501987288_c69c4e0c90_m.jpg,c7083fe4fcd2dc58f45f572494f11037bcfc1c2fd3b5d235df4ca331b808b5d6,color_cast__light__lab_correction,dandelion,color_cast,light,lab_correction,harmed_by_enhancement,dandelion,0.7754829525947571,dandelion,0.8140689134597778,daisy,0.5067234635353088,-0.307345449924469
data/flower_photos/dandelion/510677438_73e4b91c95_m.jpg,e83b2934825e1b73bbf476681d76aa539370d1562ca55ba9a33952d8d557b0c1,color_cast__light__lab_correction,dandelion,color_cast,light,lab_correction,harmed_by_enhancement,dandelion,0.4149699807167053,dandelion,0.4162411689758301,daisy,0.926911473274231,0.5106703042984009
data/flower_photos/dandelion/645330051_06b192b7e1.jpg,e1fe454f2d763c7cfcc32fa72d5a1aa48995a37cd319139d2c8e9372557803be,color_cast__light__lab_correction,dandelion,color_cast,light,lab_correction,always_wrong,sunflowers,0.8799094557762146,sunflowers,0.882844090461731,sunflowers,0.8652406930923462,-0.017603397369384766
data/flower_photos/roses/17040847367_b54d05bf52.jpg,b38bc08b49e21045f9cd291b274aabad70cf54263ff93d91a1d5b782fba62c14,color_cast__light__lab_correction,roses,color_cast,light,lab_correction,always_wrong,tulips,0.9432849884033203,tulips,0.9359751343727112,tulips,0.7341224551200867,-0.2018526792526245
